Run	Time	Name	X pos	Y pos

0	0.00	Bee49	17.50	0.50
0	0.00	Bee48	12.50	1.50
0	0.00	Bee47	29.50	42.50
0	0.00	Bee46	2.50	9.50
0	0.00	Bee45	3.50	9.50
0	0.00	Bee44	20.50	41.50
0	0.00	Bee43	4.50	11.50
0	0.00	Bee42	36.50	25.50
0	0.00	Bee41	30.50	2.50
0	0.00	Bee40	49.50	40.50
0	0.00	Bee39	43.50	18.50
0	0.00	Bee38	47.50	36.50
0	0.00	Bee37	26.50	36.50
0	0.00	Bee36	29.50	16.50
0	0.00	Bee35	35.50	15.50
0	0.00	Bee34	33.50	14.50
0	0.00	Bee33	15.50	27.50
0	0.00	Bee32	26.50	4.50
0	0.00	Bee31	40.50	15.50
0	0.00	Bee30	3.50	35.50
0	0.00	Bee29	29.50	46.50
0	0.00	Bee28	43.50	22.50
0	0.00	Bee27	25.50	43.50
0	0.00	Bee26	43.50	39.50
0	0.00	Bee25	3.50	21.50
0	0.00	Bee24	30.50	34.50
0	0.00	Bee23	30.50	36.50
0	0.00	Bee22	4.50	21.50
0	0.00	Bee21	42.50	47.50
0	0.00	Bee20	21.50	17.50
0	0.00	Bee19	37.50	32.50
0	0.00	Bee18	46.50	22.50
0	0.00	Bee17	11.50	19.50
0	0.00	Bee16	6.50	34.50
0	0.00	Bee15	3.50	25.50
0	0.00	Bee14	41.50	24.50
0	0.00	Bee13	41.50	11.50
0	0.00	Bee12	33.50	46.50
0	0.00	Bee11	22.50	31.50
0	0.00	Bee10	28.50	0.50
0	0.00	Bee09	28.50	12.50
0	0.00	Bee08	36.50	39.50
0	0.00	Bee07	25.50	27.50
0	0.00	Bee06	7.50	30.50
0	0.00	Bee05	6.50	47.50
0	0.00	Bee04	37.50	17.50
0	0.00	Bee03	18.50	10.50
0	0.00	Bee02	23.50	22.50
0	0.00	Bee01	9.50	5.50
0	0.00	Bee00	3.50	39.50
0	1.00	Bee49	17.04	2.50
0	1.00	Bee48	13.10	3.46
0	1.00	Bee47	29.93	40.50
0	1.00	Bee46	0.98	10.60
0	1.00	Bee45	3.46	9.50
